idx	env	arm	t	seed	log	cmd
290	pusht	leflow_router_tauown	100	44	logs/rbV_pusht_leflow_router_tauown_t100_seed44.log	python -m surveyor.envs.pusht.eval --subgoal leflow+surveyor --leflow-ckpt leflow/pusht/latent_planner.pt --leflow-stats leflow/pusht/action_stats.json --gdm-ckpt gdm_stride10.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 44 --cem-seed 44
291	pusht	leflow_router_tauown	100	45	logs/rbV_pusht_leflow_router_tauown_t100_seed45.log	python -m surveyor.envs.pusht.eval --subgoal leflow+surveyor --leflow-ckpt leflow/pusht/latent_planner.pt --leflow-stats leflow/pusht/action_stats.json --gdm-ckpt gdm_stride10.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 45 --cem-seed 45
292	pusht	leflow_router_tauown	100	46	logs/rbV_pusht_leflow_router_tauown_t100_seed46.log	python -m surveyor.envs.pusht.eval --subgoal leflow+surveyor --leflow-ckpt leflow/pusht/latent_planner.pt --leflow-stats leflow/pusht/action_stats.json --gdm-ckpt gdm_stride10.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 46 --cem-seed 46
293	pusht	leflow_router_tauown	100	47	logs/rbV_pusht_leflow_router_tauown_t100_seed47.log	python -m surveyor.envs.pusht.eval --subgoal leflow+surveyor --leflow-ckpt leflow/pusht/latent_planner.pt --leflow-stats leflow/pusht/action_stats.json --gdm-ckpt gdm_stride10.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 47 --cem-seed 47
294	pusht	leflow_router_tauown	100	48	logs/rbV_pusht_leflow_router_tauown_t100_seed48.log	python -m surveyor.envs.pusht.eval --subgoal leflow+surveyor --leflow-ckpt leflow/pusht/latent_planner.pt --leflow-stats leflow/pusht/action_stats.json --gdm-ckpt gdm_stride10.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 48 --cem-seed 48
295	pusht	leflow_router_tauown	100	49	logs/rbV_pusht_leflow_router_tauown_t100_seed49.log	python -m surveyor.envs.pusht.eval --subgoal leflow+surveyor --leflow-ckpt leflow/pusht/latent_planner.pt --leflow-stats leflow/pusht/action_stats.json --gdm-ckpt gdm_stride10.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes100.json --goal-offset 100 --eval-budget 200 --num-eval 256 --score block --angles 20 5 --seed 49 --cem-seed 49
296	pusht	leflow_router_tauown	150	42	logs/rbV_pusht_leflow_router_tauown_t150_seed42.log	python -m surveyor.envs.pusht.eval --subgoal leflow+surveyor --leflow-ckpt leflow/pusht/latent_planner.pt --leflow-stats leflow/pusht/action_stats.json --gdm-ckpt gdm_stride10.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 42 --cem-seed 42
297	pusht	leflow_router_tauown	150	43	logs/rbV_pusht_leflow_router_tauown_t150_seed43.log	python -m surveyor.envs.pusht.eval --subgoal leflow+surveyor --leflow-ckpt leflow/pusht/latent_planner.pt --leflow-stats leflow/pusht/action_stats.json --gdm-ckpt gdm_stride10.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 43 --cem-seed 43
298	pusht	leflow_router_tauown	150	44	logs/rbV_pusht_leflow_router_tauown_t150_seed44.log	python -m surveyor.envs.pusht.eval --subgoal leflow+surveyor --leflow-ckpt leflow/pusht/latent_planner.pt --leflow-stats leflow/pusht/action_stats.json --gdm-ckpt gdm_stride10.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 44 --cem-seed 44
299	pusht	leflow_router_tauown	150	45	logs/rbV_pusht_leflow_router_tauown_t150_seed45.log	python -m surveyor.envs.pusht.eval --subgoal leflow+surveyor --leflow-ckpt leflow/pusht/latent_planner.pt --leflow-stats leflow/pusht/action_stats.json --gdm-ckpt gdm_stride10.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 45 --cem-seed 45
300	pusht	leflow_router_tauown	150	46	logs/rbV_pusht_leflow_router_tauown_t150_seed46.log	python -m surveyor.envs.pusht.eval --subgoal leflow+surveyor --leflow-ckpt leflow/pusht/latent_planner.pt --leflow-stats leflow/pusht/action_stats.json --gdm-ckpt gdm_stride10.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 46 --cem-seed 46
301	pusht	leflow_router_tauown	150	47	logs/rbV_pusht_leflow_router_tauown_t150_seed47.log	python -m surveyor.envs.pusht.eval --subgoal leflow+surveyor --leflow-ckpt leflow/pusht/latent_planner.pt --leflow-stats leflow/pusht/action_stats.json --gdm-ckpt gdm_stride10.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 47 --cem-seed 47
302	pusht	leflow_router_tauown	150	48	logs/rbV_pusht_leflow_router_tauown_t150_seed48.log	python -m surveyor.envs.pusht.eval --subgoal leflow+surveyor --leflow-ckpt leflow/pusht/latent_planner.pt --leflow-stats leflow/pusht/action_stats.json --gdm-ckpt gdm_stride10.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 48 --cem-seed 48
303	pusht	leflow_router_tauown	150	49	logs/rbV_pusht_leflow_router_tauown_t150_seed49.log	python -m surveyor.envs.pusht.eval --subgoal leflow+surveyor --leflow-ckpt leflow/pusht/latent_planner.pt --leflow-stats leflow/pusht/action_stats.json --gdm-ckpt gdm_stride10.pt --gdm-steps 3 --accept-tau 0.233 --sg-steps 10 --cstar-route --source pretrained --h5 pusht_c2222.h5 --device cuda --mode long --episodes-file episodes/pusht_c2222.episodes150.json --goal-offset 150 --eval-budget 300 --num-eval 256 --score block --angles 20 5 --seed 49 --cem-seed 49
304	reacher	leflow_accept_tauown	25	42	logs/rbV_reacher_leflow_accept_tauown_t25_seed42.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
305	reacher	leflow_accept_tauown	25	43	logs/rbV_reacher_leflow_accept_tauown_t25_seed43.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
306	reacher	leflow_accept_tauown	25	44	logs/rbV_reacher_leflow_accept_tauown_t25_seed44.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
307	reacher	leflow_accept_tauown	25	45	logs/rbV_reacher_leflow_accept_tauown_t25_seed45.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
308	reacher	leflow_accept_tauown	25	46	logs/rbV_reacher_leflow_accept_tauown_t25_seed46.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
309	reacher	leflow_accept_tauown	25	47	logs/rbV_reacher_leflow_accept_tauown_t25_seed47.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
310	reacher	leflow_accept_tauown	25	48	logs/rbV_reacher_leflow_accept_tauown_t25_seed48.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
311	reacher	leflow_accept_tauown	25	49	logs/rbV_reacher_leflow_accept_tauown_t25_seed49.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 25 --eval-budget 50
312	reacher	leflow_accept_tauown	50	42	logs/rbV_reacher_leflow_accept_tauown_t50_seed42.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
313	reacher	leflow_accept_tauown	50	43	logs/rbV_reacher_leflow_accept_tauown_t50_seed43.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
314	reacher	leflow_accept_tauown	50	44	logs/rbV_reacher_leflow_accept_tauown_t50_seed44.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
315	reacher	leflow_accept_tauown	50	45	logs/rbV_reacher_leflow_accept_tauown_t50_seed45.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
316	reacher	leflow_accept_tauown	50	46	logs/rbV_reacher_leflow_accept_tauown_t50_seed46.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 46 --cem-seed 46 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
317	reacher	leflow_accept_tauown	50	47	logs/rbV_reacher_leflow_accept_tauown_t50_seed47.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 47 --cem-seed 47 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
318	reacher	leflow_accept_tauown	50	48	logs/rbV_reacher_leflow_accept_tauown_t50_seed48.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 48 --cem-seed 48 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
319	reacher	leflow_accept_tauown	50	49	logs/rbV_reacher_leflow_accept_tauown_t50_seed49.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 49 --cem-seed 49 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 50 --eval-budget 100
320	reacher	leflow_accept_tauown	100	42	logs/rbV_reacher_leflow_accept_tauown_t100_seed42.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 42 --cem-seed 42 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
321	reacher	leflow_accept_tauown	100	43	logs/rbV_reacher_leflow_accept_tauown_t100_seed43.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 43 --cem-seed 43 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
322	reacher	leflow_accept_tauown	100	44	logs/rbV_reacher_leflow_accept_tauown_t100_seed44.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 44 --cem-seed 44 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
323	reacher	leflow_accept_tauown	100	45	logs/rbV_reacher_leflow_accept_tauown_t100_seed45.log	python -m surveyor.envs.reacher.eval --subgoal leflow+surveyor --leflow-ckpt leflow/reacher/latent_planner.pt --leflow-stats leflow/reacher/action_stats.json --gdm-ckpt gdm_reacher_s10.pt --gdm-steps 4 --accept-tau 0.106 --sg-steps 10 --source local --local-dir encoder_reacher --h5 "$REACHER_H5" --device cuda --num-eval 128 --seed 45 --cem-seed 45 --episodes-file episodes/reacher_c2222.ep100.s2222.json --goal-offset 100 --eval-budget 200
